CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,RFM_Score,Has_Zero_Balance,Balance_to_Salary_Ratio,Mobile_Money_Risk,Digital_Adoption_Score,Loyalty_Score,Real_Balance_After_Inflation,Geography,Gender,Account_Currency,Churn_Probability,Actual_Churn,Risk_Band
659,74,2,125352.65602604952,1,1,0,37159.05237298429,2.5500000000000003,0,3.3733,2,1,2.5,119383.48,0,1,0,0.7721577103062509,0,Critical (>70%)
671,63,6,0.0,1,0,1,39798.76090255861,1.0,1,0.0,2,2,8.5,0.0,0,1,0,0.6249229579183175,0,High (50-70%)
587,24,2,62415.99412234248,1,0,0,164266.72100264125,2.3000000000000003,0,0.38,2,0,2.5,59443.8,0,0,0,0.34910739309156497,0,Medium (30-50%)
630,66,5,84763.10772858949,1,0,1,17710.230370338042,1.5,0,4.7858,1,2,7.5,80726.77,2,0,0,0.4586419371012419,1,Medium (30-50%)
534,34,7,176260.47088263382,1,1,1,79016.08015148088,1.75,0,2.2307,1,3,9.5,167867.12,1,0,0,0.21557939090399597,0,Low (<30%)
491,54,2,225686.6811159479,2,1,1,123460.17603098496,2.35,0,1.828,0,4,5.0,214939.7,2,1,0,0.4186289823217566,0,Medium (30-50%)
431,58,1,51805.84284222125,1,1,1,30397.26965497369,1.5,0,1.7042,1,3,3.5,49338.9,1,1,0,0.49744661676222873,1,Medium (30-50%)
508,40,3,55650.97863334585,4,1,1,75038.27784033003,2.55,0,0.7416,0,4,7.0,53000.93,2,0,0,0.3913872034089469,0,Medium (30-50%)
731,69,6,237277.3286752669,3,1,1,123333.87506299229,2.7,0,1.9238,0,4,9.5,225978.41,0,0,0,0.5660695435252037,0,High (50-70%)
671,44,8,15444.088097592969,1,0,0,122616.3953015181,2.0500000000000003,0,0.126,2,0,8.5,14708.66,0,1,0,0.5280506546590809,0,High (50-70%)
378,68,2,73983.5640289002,4,1,0,170867.22480970566,3.35,0,0.433,1,2,4.0,70460.54,2,1,0,0.798318736090239,0,Critical (>70%)
501,46,3,194412.33030997287,1,1,1,12683.322223222218,1.75,0,15.327,1,3,5.5,185154.6,1,1,0,0.3560395875395203,0,Medium (30-50%)
422,57,1,183850.4654481969,2,0,1,169479.58909764906,2.1,0,1.0848,0,3,4.0,175095.68,1,0,0,0.42633014906474104,0,Medium (30-50%)
549,45,0,0.0,1,1,0,2071.8945984261577,1.8000000000000005,1,0.0,3,1,0.5,0.0,0,0,1,0.6144868212579407,0,High (50-70%)
386,60,2,221884.53264252283,1,0,0,171661.61395947158,2.8000000000000003,0,1.2926,2,0,2.5,211318.6,1,1,0,0.6553044343347173,0,High (50-70%)
425,72,5,156649.82787941047,1,1,1,71954.74858227471,1.75,0,2.177,1,3,7.5,149190.31,2,1,0,0.5463946929290391,1,High (50-70%)
522,34,1,0.0,1,1,0,125994.88991107867,1.8000000000000005,1,0.0,3,1,1.5,0.0,1,1,0,0.545774513495286,1,High (50-70%)
768,34,5,145635.27468019212,2,1,0,100497.27537640092,2.9000000000000004,0,1.4491,1,2,6.0,138700.26,0,1,0,0.4542199417048408,1,Medium (30-50%)
489,64,0,0.0,4,0,0,56102.54188663815,2.85,1,0.0,2,1,2.0,0.0,2,1,1,0.8483660945138055,0,Critical (>70%)
691,56,4,0.0,1,1,1,33650.6476747905,1.0,1,0.0,2,3,6.5,0.0,0,1,0,0.5681506108850424,1,High (50-70%)
545,45,3,0.0,1,1,1,15965.124160352883,1.0,1,0.0,2,3,5.5,0.0,0,0,0,0.43248463554984073,0,Medium (30-50%)
828,49,6,143584.65216649175,1,1,0,11983.256789280793,2.5500000000000003,0,11.9811,2,1,6.5,136747.29,1,0,0,0.48462063164768365,0,Medium (30-50%)
429,27,1,15949.814744873238,3,1,1,29049.71812992841,1.95,0,0.549,0,4,4.5,15190.3,0,1,0,0.337828095163399,0,Medium (30-50%)
530,20,9,94342.18131376716,1,1,1,36010.1324196323,1.5,0,2.6198,1,3,11.5,89849.7,2,0,0,0.13535089780090306,0,Low (<30%)
482,39,0,111616.1308468002,2,0,1,4519.044141612076,2.1,0,24.6936,0,3,3.0,106301.08,0,1,0,0.3928202115581994,0,Medium (30-50%)
586,51,4,85529.78228263065,1,1,1,153404.33626057196,1.5,0,0.5575,1,3,6.5,81456.94,0,1,0,0.42491546985199585,1,Medium (30-50%)
796,26,9,75177.2719161048,1,0,0,2077.493841171927,2.3000000000000003,0,36.1691,2,0,9.5,71597.4,0,1,0,0.37361378071734924,0,Medium (30-50%)
486,38,6,0.0,3,0,1,33043.88879082538,1.6999999999999995,1,0.0,1,3,9.5,0.0,0,1,0,0.4986615515451751,0,Medium (30-50%)
655,25,9,244304.00457358084,1,0,1,65882.30381784045,2.0,0,3.7081,1,2,11.5,232670.48,1,1,0,0.19746376343711938,0,Low (<30%)
783,32,7,0.0,1,1,0,29476.57845109941,1.8000000000000005,1,0.0,3,1,7.5,0.0,1,1,1,0.49073141067647075,1,Medium (30-50%)
695,46,0,194071.414288896,1,1,1,185129.2518194049,1.75,0,1.0483,1,3,2.5,184829.92,0,1,0,0.38453235448547324,0,Medium (30-50%)
603,38,1,215683.91453943792,1,0,1,22673.006288508383,2.0,0,9.5124,1,2,3.5,205413.25,2,1,0,0.30510713719004856,0,Medium (30-50%)
408,18,7,136617.78456718096,2,1,0,148779.34210805767,2.9000000000000004,0,0.9183,1,2,8.0,130112.18,2,0,0,0.24222306703706784,0,Low (<30%)
409,22,9,0.0,2,0,0,191077.24890501265,2.1500000000000004,1,0.0,2,1,10.0,0.0,2,1,1,0.3990483564006136,0,Medium (30-50%)
694,47,9,132559.06865648966,2,1,1,7603.644350229444,2.1,0,17.4313,0,4,12.0,126246.73,0,0,0,0.33312902698041985,0,Medium (30-50%)
636,20,4,63258.0108553866,2,0,1,32310.954238579627,1.85,0,1.9577,0,3,7.0,60245.72,0,1,0,0.23375569453892833,0,Low (<30%)
650,21,0,244757.2760770945,2,1,1,33025.045530432784,2.35,0,7.411,0,4,3.0,233102.17,0,0,0,0.1922648581511412,0,Low (<30%)
576,20,5,187114.85920002373,1,0,0,176854.83774611217,2.5500000000000003,0,1.058,2,0,5.5,178204.63,2,1,0,0.2876144881403151,0,Low (<30%)
587,51,3,0.0,2,1,0,137292.6083722385,2.1500000000000004,1,0.0,2,2,4.0,0.0,0,1,1,0.6984338550483733,0,High (50-70%)
642,29,7,0.0,1,1,1,159958.6554874584,1.0,1,0.0,2,3,9.5,0.0,0,1,0,0.3279852965008862,0,Medium (30-50%)
742,21,1,162431.95223928243,2,1,0,199854.55544342444,2.9000000000000004,0,0.8127,1,2,2.0,154697.1,0,0,0,0.31395554079732246,1,Medium (30-50%)
525,60,1,247344.67171535344,2,1,0,77080.27711684625,3.1500000000000004,0,3.2089,1,2,2.0,235566.35,0,0,0,0.6265446935621817,0,High (50-70%)
604,60,1,94656.56305818376,2,0,0,112651.18763064052,2.6500000000000004,0,0.8403,1,1,2.0,90149.11,2,0,0,0.6047786667345431,0,High (50-70%)
599,47,5,0.0,1,1,1,4991.339606252814,1.0,1,0.0,2,3,7.5,0.0,0,1,0,0.4907590592317199,0,Medium (30-50%)
728,60,1,151553.234116478,2,1,0,96433.96745361354,2.9000000000000004,0,1.5716,1,2,2.0,144336.41,0,1,0,0.6846433883761879,0,High (50-70%)
615,37,2,57325.90418745983,3,1,1,155129.76753946202,2.2,0,0.3695,0,4,5.5,54596.1,0,1,0,0.40547253805046346,1,Medium (30-50%)
596,70,1,0.0,1,1,0,29928.508031665588,1.8000000000000005,1,0.0,3,1,1.5,0.0,0,0,1,0.780634273227931,1,Critical (>70%)
552,66,3,121441.65184089956,2,1,1,154658.64678293112,2.1,0,0.7852,0,4,6.0,115658.72,1,0,0,0.49764967862633325,0,Medium (30-50%)
815,46,7,0.0,2,0,1,22973.28774587696,1.35,1,0.0,1,3,10.0,0.0,0,1,0,0.4906989562057949,0,Medium (30-50%)
657,47,2,212689.98249319603,2,0,1,123813.65769907658,2.35,0,1.7178,0,3,5.0,202561.89,2,1,0,0.37534879476674926,0,Medium (30-50%)
820,62,1,62093.49503799668,1,1,0,29860.34109504733,2.3000000000000003,0,2.0794,2,1,1.5,59136.66,1,1,0,0.6786511699016129,0,High (50-70%)
814,57,4,190192.72833294087,1,0,0,177105.64745510343,2.5500000000000003,0,1.0739,2,0,4.5,181135.93,2,0,0,0.5276385590186837,1,High (50-70%)
691,61,8,0.0,2,0,1,46000.44173169337,1.35,1,0.0,1,3,11.0,0.0,2,0,0,0.5091616285881247,0,High (50-70%)
670,63,2,202366.17085739865,1,0,0,119949.11601706184,2.8000000000000003,0,1.6871,2,0,2.5,192729.69,0,1,0,0.7010412230407074,0,Critical (>70%)
507,52,1,56345.98417154018,2,1,0,164092.86770822806,2.6500000000000004,0,0.3434,1,2,2.0,53662.84,2,1,0,0.5943472180073217,0,High (50-70%)
737,26,4,164469.36797900396,1,1,1,62356.24748746521,1.75,0,2.6375,1,3,6.5,156637.49,0,0,0,0.1994902151440343,0,Low (<30%)
701,49,1,107074.72863148886,2,1,1,177004.41658228423,2.1,0,0.6049,0,4,4.0,101975.93,0,0,0,0.3940913572859855,0,Medium (30-50%)
461,41,0,80106.41868107399,2,1,0,110489.5859449278,2.6500000000000004,0,0.725,1,2,1.0,76291.83,0,1,0,0.5522546670878905,0,High (50-70%)
753,37,3,21560.05866733537,2,1,1,171178.65452631417,1.6,0,0.1259,0,4,6.0,4312.01,0,0,1,0.24716011896115522,0,Low (<30%)
766,46,9,93497.78597177536,3,0,0,119766.07874198358,3.0,0,0.7807,1,1,10.5,89045.51,1,0,0,0.525288674233351,1,High (50-70%)
652,54,6,0.0,2,0,1,104078.03598130732,1.35,1,0.0,1,3,9.0,0.0,1,0,0,0.4847894251290338,0,Medium (30-50%)
649,59,7,0.0,1,0,0,79764.55249201541,1.8000000000000005,1,0.0,3,0,7.5,0.0,0,1,1,0.7336461975900397,0,Critical (>70%)
534,69,8,0.0,2,1,1,136953.7189641359,1.35,1,0.0,1,4,11.0,0.0,1,0,0,0.586438496103857,0,High (50-70%)
586,66,0,235224.3264215348,1,1,1,32892.98874207868,2.0,0,7.151,1,3,2.5,224023.17,1,1,0,0.5389243433973705,0,High (50-70%)
359,57,3,23219.987648936825,1,1,1,32594.50696266728,1.25,0,0.7124,1,3,5.5,4644.0,0,0,1,0.38767534926939906,0,Medium (30-50%)
831,41,3,190608.7873981376,2,1,0,199198.08253821623,2.9000000000000004,0,0.9569,1,2,4.0,181532.18,0,1,0,0.502230827855557,0,High (50-70%)
806,58,8,134147.7979793108,1,1,0,112053.79714295884,2.5500000000000003,0,1.1972,2,1,8.5,127759.81,2,1,0,0.5775946370400106,1,High (50-70%)
663,66,7,231238.94719347,1,1,0,97544.1913954322,2.8000000000000003,0,2.3706,2,1,7.5,220227.57,2,1,0,0.635493701371182,1,High (50-70%)
726,72,9,44675.91720215757,1,1,0,27945.923020911603,2.0500000000000003,0,1.5986,2,1,9.5,42548.49,1,0,0,0.652848701715629,1,High (50-70%)
629,56,8,73745.80634139669,2,1,0,97070.3315156331,2.6500000000000004,0,0.7597,1,2,9.0,70234.1,1,1,0,0.6043594725207616,0,High (50-70%)
418,64,3,0.0,1,1,0,65537.40187519512,1.8000000000000005,1,0.0,3,1,3.5,0.0,0,0,0,0.7385042085148835,0,Critical (>70%)
397,66,6,224980.658268272,2,1,1,88561.17928370106,2.35,0,2.5404,0,4,9.0,214267.29,1,1,0,0.5226088101626898,0,High (50-70%)
747,53,0,241922.44945576607,2,1,0,74899.49157842257,3.1500000000000004,0,3.2299,1,2,1.0,230402.33,0,1,0,0.6256561304120334,1,High (50-70%)
650,72,1,144718.07023761523,1,1,0,25927.06166926594,2.5500000000000003,0,5.5815,2,1,1.5,137826.73,1,1,0,0.7417231116457171,0,Critical (>70%)
758,23,2,131352.52529902072,2,1,0,154694.33386208522,2.9000000000000004,0,0.8491,1,2,3.0,125097.64,1,1,0,0.3623182391994453,0,Medium (30-50%)
384,58,2,200252.86933941423,2,1,1,194481.6765722172,2.35,0,1.0297,0,4,5.0,190717.02,0,0,0,0.4537144720728443,1,Medium (30-50%)
457,23,5,176682.57892395937,2,1,0,176387.68804653367,2.9000000000000004,0,1.0017,1,2,6.0,168269.12,0,1,0,0.3582096560356606,1,Medium (30-50%)
352,54,1,53742.4717336628,1,1,0,75930.13260912157,2.3000000000000003,0,0.7078,2,1,1.5,51183.31,0,1,0,0.6505066189501438,1,High (50-70%)
474,57,8,0.0,2,0,0,116532.33477116971,2.1500000000000004,1,0.0,2,1,9.0,0.0,0,1,0,0.7295583477511426,0,Critical (>70%)
668,43,8,113842.99999343672,1,0,1,177160.9903083944,1.75,0,0.6426,1,2,10.5,108421.9,1,0,0,0.2882539449721472,0,Low (<30%)
482,63,2,0.0,1,1,1,82401.82958385191,1.0,1,0.0,2,3,4.5,0.0,2,1,0,0.5918615459957747,0,High (50-70%)
704,45,7,155888.3016286767,1,1,0,147778.08021023573,2.5500000000000003,0,1.0549,2,1,7.5,148465.05,0,1,0,0.5164169751463369,0,High (50-70%)
757,52,3,0.0,2,1,0,121977.39322874288,2.1500000000000004,1,0.0,2,2,4.0,0.0,2,1,1,0.6611198493171783,0,High (50-70%)
411,60,5,0.0,1,1,1,26949.21088904449,1.0,1,0.0,2,3,7.5,0.0,2,1,0,0.55401889080389,1,High (50-70%)
746,58,5,89226.5038278163,2,1,1,153177.31953380903,1.85,0,0.5825,0,4,8.0,84977.62,2,1,0,0.4376294757759652,0,Medium (30-50%)
395,38,5,232863.5271472701,2,0,1,65929.01845606983,2.35,0,3.532,0,3,8.0,221774.79,2,0,0,0.25068324876506815,0,Low (<30%)
750,61,7,120052.01508763888,2,1,0,144541.35333724372,2.9000000000000004,0,0.8306,1,2,8.0,114335.25,1,1,0,0.6471117034061464,0,High (50-70%)
612,27,5,0.0,2,1,1,180981.76282250584,1.35,1,0.0,1,4,8.0,0.0,1,1,1,0.31244585124488383,0,Medium (30-50%)
582,30,3,82824.4557690567,3,1,0,147235.08386685653,3.0,0,0.5625,1,2,4.5,78880.43,0,0,0,0.445704413696708,0,Medium (30-50%)
428,71,3,0.0,2,1,1,129395.51545616024,1.35,1,0.0,1,4,6.0,0.0,0,0,0,0.6549282840251592,0,High (50-70%)
368,67,5,72854.08295221352,1,0,0,26694.94276247897,2.3000000000000003,0,2.729,2,0,5.5,69384.84,1,0,0,0.6627423959573916,1,High (50-70%)
784,48,8,241589.3278567808,2,1,0,55619.09849624051,3.1500000000000004,0,4.3436,1,2,9.0,230085.07,2,0,0,0.4373800707620147,1,Medium (30-50%)
627,41,7,109372.38443238774,2,1,0,60755.934863223374,2.9000000000000004,0,1.8002,1,2,8.0,104164.18,2,0,0,0.41694654188062946,1,Medium (30-50%)
581,34,6,234547.54063342087,1,0,1,39236.76944747215,2.0,0,5.9776,1,2,8.5,223378.61,1,0,0,0.22733211879217377,0,Low (<30%)
484,64,4,84524.02126619648,2,1,1,148661.04196345914,1.85,0,0.5686,0,4,7.0,80499.07,0,1,0,0.5490099110742949,1,High (50-70%)
733,49,1,120935.08548957386,1,1,1,76330.83349157324,1.75,0,1.5843,1,3,3.5,115176.27,1,0,0,0.3577297518094679,0,Medium (30-50%)
688,44,8,0.0,2,0,0,193795.8004794189,2.1500000000000004,1,0.0,2,1,9.0,0.0,2,0,1,0.52679181123151,1,High (50-70%)
807,55,8,207978.44339651367,2,1,0,102292.6979913026,3.1500000000000004,0,2.0332,1,2,9.0,198074.71,0,1,0,0.6062946928528335,1,High (50-70%)
823,28,6,216260.89426647892,1,1,0,122844.29241352995,2.8000000000000003,0,1.7604,2,1,6.5,205962.76,1,0,0,0.30819000933856694,0,Medium (30-50%)
799,74,8,233742.12973627605,2,1,0,95079.24517172574,3.1500000000000004,0,2.4584,1,2,9.0,222611.55,2,0,0,0.6503825587292493,0,High (50-70%)
595,63,5,15900.337701098197,2,1,0,104570.21447949603,2.4000000000000004,0,0.1521,1,2,6.0,15143.18,0,0,0,0.6489759591750391,0,High (50-70%)
730,21,5,22645.111423194405,2,1,1,78975.68702806815,1.6,0,0.2867,0,4,8.0,21566.77,0,1,0,0.22072102912868458,0,Low (<30%)
400,27,9,103999.5847059527,2,0,0,92814.24269495255,2.9000000000000004,0,1.1205,1,1,10.0,99047.22,0,1,0,0.40870917050570854,0,Medium (30-50%)
680,40,7,112926.60708041588,2,0,0,13569.533467283294,2.9000000000000004,0,8.3215,1,1,8.0,107549.15,1,0,0,0.44372986182652946,0,Medium (30-50%)
548,28,4,151873.0996437939,2,1,0,90099.87333185288,2.9000000000000004,0,1.6856,1,2,5.0,144641.05,1,1,0,0.39045367677421006,1,Medium (30-50%)
520,58,6,0.0,1,1,1,135819.1793856897,1.0,1,0.0,2,3,8.5,0.0,2,1,1,0.5225083789246676,0,High (50-70%)
753,65,9,96602.0460133989,1,0,0,127803.0518517596,2.3000000000000003,0,0.7559,2,0,9.5,92001.95,0,1,0,0.6776655102266238,1,High (50-70%)
760,40,4,245318.63970044343,1,1,0,175251.02965155494,2.8000000000000003,0,1.3998,2,1,4.5,233636.8,2,1,0,0.4291254202271035,0,Medium (30-50%)
733,37,0,221117.01695537564,2,1,1,171642.54814742264,2.35,0,1.2882,0,4,3.0,210587.64,0,0,0,0.28963675107850145,0,Low (<30%)
592,65,7,0.0,2,0,1,80355.67201290162,1.35,1,0.0,1,3,10.0,0.0,2,1,0,0.6020290793326406,0,High (50-70%)
638,45,1,137721.1886048548,2,1,0,100222.42846015836,2.9000000000000004,0,1.3741,1,2,2.0,131163.04,0,0,0,0.5208287037299058,0,High (50-70%)
400,34,9,223434.9446244145,2,1,1,105256.69598514684,2.35,0,2.1227,0,4,12.0,212795.19,1,0,0,0.2195310129765584,0,Low (<30%)
537,70,4,165121.9454528469,2,1,1,181729.121149972,2.1,0,0.9086,0,4,7.0,157259.0,1,0,0,0.5084241639236725,0,High (50-70%)
663,27,8,195436.8857431601,2,0,1,137813.92371338967,2.1,0,1.4181,0,3,11.0,186130.37,0,0,0,0.1978245540619001,0,Low (<30%)
458,25,5,68862.56873422966,1,1,0,143809.21755253192,2.3000000000000003,0,0.4788,2,1,5.5,65583.4,2,0,0,0.2898182615592265,0,Low (<30%)
445,60,7,0.0,3,1,0,164868.4845025471,2.5,1,0.0,2,2,8.5,0.0,2,1,1,0.7521384004051853,0,Critical (>70%)
375,38,2,170904.47644256972,1,0,0,131853.09247557388,2.5500000000000003,0,1.2962,2,0,2.5,162766.17,2,1,0,0.4537120714525771,1,Medium (30-50%)
558,38,3,32549.634035704392,1,1,0,174574.5350676069,2.0500000000000003,0,0.1865,2,1,3.5,30999.65,2,1,0,0.44109717813522575,0,Medium (30-50%)
705,34,0,102248.74536235689,2,1,1,114369.89269334429,2.1,0,0.894,0,4,3.0,97379.76,1,1,0,0.31667886912650917,0,Medium (30-50%)
390,53,5,47682.35432547959,1,1,1,69325.32655395467,1.25,0,0.6878,1,3,7.5,45411.77,1,0,0,0.3624519068845598,1,Medium (30-50%)
832,62,2,24829.954447366126,1,0,1,111686.76530252294,1.25,0,0.2223,1,2,4.5,23647.58,1,0,0,0.46076150945951344,1,Medium (30-50%)
403,22,8,36891.33262588107,2,0,1,47353.77943077299,1.6,0,0.779,0,3,11.0,35134.6,0,1,0,0.22498991100330867,0,Low (<30%)
830,52,1,0.0,1,1,0,6731.118804917353,1.8000000000000005,1,0.0,3,1,1.5,0.0,0,1,1,0.7045744643358054,0,Critical (>70%)
623,52,7,97380.44511238676,3,1,1,46659.29023217846,2.2,0,2.087,0,4,10.5,92743.28,0,1,0,0.49034919775625735,1,Medium (30-50%)
725,34,1,226672.357046474,2,1,0,113373.1876601128,3.1500000000000004,0,1.9993,1,2,2.0,215878.44,1,1,0,0.44418343309014985,0,Medium (30-50%)
497,60,9,0.0,1,1,0,102318.54434655311,1.8000000000000005,1,0.0,3,1,9.5,0.0,0,0,1,0.6775345592419434,1,High (50-70%)
396,57,8,175944.20942342482,1,1,0,96358.51394652225,2.5500000000000003,0,1.8259,2,1,8.5,167565.91,2,1,0,0.5638759771664096,0,High (50-70%)
700,27,5,221129.09522965728,2,0,0,129385.33909370542,3.1500000000000004,0,1.7091,1,1,6.0,210599.14,0,1,0,0.40136280574204886,0,Medium (30-50%)
548,28,3,216720.14986578803,2,1,1,13608.907039356269,2.35,0,15.9237,0,4,6.0,206400.14,0,0,0,0.22788616388554625,0,Low (<30%)
752,38,6,42923.17375804685,1,0,1,22047.06597407357,1.25,0,1.9468,1,2,8.5,40879.21,0,1,0,0.32232644407441985,0,Medium (30-50%)
364,37,4,0.0,2,1,0,187403.6736386854,2.1500000000000004,1,0.0,2,2,5.0,0.0,2,1,0,0.5431515394172152,0,High (50-70%)
412,63,6,177748.22712873426,2,0,0,55494.21180938186,2.9000000000000004,0,3.2029,1,1,7.0,169284.03,1,1,0,0.66958318679852,0,High (50-70%)
557,67,6,100743.26528110135,2,1,1,40853.75886882721,2.1,0,2.4659,0,4,9.0,95945.97,2,1,0,0.5310626393024713,0,High (50-70%)
674,47,1,211933.17245093256,1,1,1,195804.57444816132,2.0,0,1.0824,1,3,3.5,201841.12,1,1,0,0.3764465794244634,1,Medium (30-50%)
561,47,7,75312.15506548621,2,0,0,115684.1937667634,2.6500000000000004,0,0.651,1,1,8.0,71725.86,1,1,0,0.5486433481002675,0,High (50-70%)
374,50,0,101088.85511612752,1,0,0,46091.39308123812,2.5500000000000003,0,2.1932,2,0,0.5,96275.1,0,1,0,0.6393165351067477,0,High (50-70%)
765,20,2,0.0,2,1,0,29105.94102274826,2.1500000000000004,1,0.0,2,2,3.0,0.0,0,1,1,0.4578681669505403,0,Medium (30-50%)
477,44,0,0.0,1,1,0,24726.283048567453,1.8000000000000005,1,0.0,3,1,0.5,0.0,0,1,1,0.657592222184868,0,High (50-70%)
524,62,6,246582.20462198203,2,1,1,136115.7494864069,2.35,0,1.8115,0,4,9.0,234840.19,1,0,0,0.42270426422405777,0,Medium (30-50%)
384,67,4,41743.19440065157,2,1,0,58152.525013857456,2.4000000000000004,0,0.7178,1,2,5.0,39755.42,0,0,0,0.6815085214402133,0,High (50-70%)
580,38,8,131090.04941877897,1,1,0,166702.19356282864,2.5500000000000003,0,0.7864,2,1,8.5,124847.67,1,0,0,0.38638015839118756,0,Medium (30-50%)
752,40,4,212243.543904691,2,1,0,122766.68856317598,3.1500000000000004,0,1.7288,1,2,5.0,202136.71,1,0,0,0.4268241224709904,0,Medium (30-50%)
665,29,3,0.0,1,1,0,93780.0212613105,1.8000000000000005,1,0.0,3,1,3.5,0.0,1,1,0,0.49070850105619407,0,Medium (30-50%)
694,35,7,0.0,1,0,1,143960.97288541967,1.0,1,0.0,2,2,9.5,0.0,0,1,0,0.38467155856509794,0,Medium (30-50%)
815,26,0,33524.27980963609,1,1,0,127128.01923172234,2.0500000000000003,0,0.2637,2,1,0.5,31927.89,2,1,0,0.3583667358724335,0,Medium (30-50%)
798,62,5,203040.1549961001,2,0,0,4292.720524434246,3.1500000000000004,0,47.2877,1,1,6.0,193371.58,0,0,0,0.6422434153529628,0,High (50-70%)
381,57,0,0.0,2,1,1,104462.4742930582,1.35,1,0.0,1,4,3.0,0.0,2,0,0,0.5147049746878317,0,High (50-70%)
378,39,4,0.0,2,1,0,6957.141685035658,2.1500000000000004,1,0.0,2,2,5.0,0.0,0,1,1,0.6122258756594248,0,High (50-70%)
551,19,1,105796.76718643638,2,1,0,157228.05474842168,2.9000000000000004,0,0.6729,1,2,2.0,100758.83,0,1,0,0.37183581399740046,0,Medium (30-50%)
843,69,5,83553.14004491825,2,1,0,172165.8267092475,2.6500000000000004,0,0.4853,1,2,6.0,79574.42,0,1,0,0.7269296026171501,1,Critical (>70%)
356,28,9,212241.3663141964,2,1,1,51838.29850527853,2.35,0,4.0942,0,4,12.0,202134.63,2,1,0,0.21106574625065136,0,Low (<30%)
389,35,9,215263.70329476465,1,1,0,181004.0806429183,2.8000000000000003,0,1.1893,2,1,9.5,205013.05,0,1,0,0.42498833695600213,0,Medium (30-50%)
619,31,2,0.0,2,1,0,669.3279931517246,2.1500000000000004,1,0.0,2,2,3.0,0.0,0,0,0,0.5015907603203746,0,High (50-70%)
488,44,3,46440.43857925322,3,0,0,123359.091008448,2.75,0,0.3765,1,1,4.5,44228.99,0,0,0,0.5709069898106918,0,High (50-70%)
596,74,0,74199.77378813284,2,1,1,123053.13680929296,1.85,0,0.603,0,4,3.0,70666.45,0,1,0,0.6536144309270199,0,High (50-70%)
553,57,1,94784.12216377365,2,0,1,1001.5924280112692,1.85,0,94.539,0,3,4.0,90270.59,0,1,0,0.5178369797940308,0,High (50-70%)
641,51,4,221843.29919919133,1,1,0,161141.605999301,2.8000000000000003,0,1.3767,2,1,4.5,211279.33,1,1,0,0.5562104324175379,1,High (50-70%)
620,43,9,25055.008058707102,1,1,1,150925.66070737393,1.25,0,0.166,1,3,11.5,5011.0,2,0,1,0.21047673761691663,0,Low (<30%)
521,34,3,56754.32966270517,1,0,0,20639.664848199503,2.3000000000000003,0,2.7496,2,0,3.5,54051.74,1,0,0,0.4086963214911069,0,Medium (30-50%)
495,23,2,26975.147683616284,1,0,1,160145.81544346552,1.25,0,0.1684,1,2,4.5,25690.62,1,1,0,0.22687338510857288,0,Low (<30%)
789,45,1,0.0,2,1,1,157269.44210276485,1.35,1,0.0,1,4,4.0,0.0,1,0,0,0.4221059598851961,0,Medium (30-50%)
788,29,7,230268.0414342192,2,1,0,198698.0134751404,3.1500000000000004,0,1.1589,1,2,8.0,219302.9,1,1,0,0.3639310260972439,0,Medium (30-50%)
356,72,6,0.0,1,1,1,128456.67493142352,1.0,1,0.0,2,3,8.5,0.0,0,0,1,0.6339088329741616,0,High (50-70%)
453,21,6,0.0,1,1,0,109836.632824054,1.8000000000000005,1,0.0,3,1,6.5,0.0,0,0,0,0.3820562889465984,0,Medium (30-50%)
794,37,8,116784.28573812803,1,1,1,153555.80956316367,1.75,0,0.7605,1,3,10.5,111223.13,2,0,0,0.2208828888662831,0,Low (<30%)
535,22,4,0.0,2,1,0,135359.452899616,2.1500000000000004,1,0.0,2,2,5.0,0.0,1,0,1,0.3864068845475363,1,Medium (30-50%)
600,40,5,10117.35229439152,2,1,1,165444.79222840955,1.6,0,0.0612,0,4,8.0,2023.47,0,1,1,0.3296020496088561,0,Medium (30-50%)
554,33,3,33841.897598418225,2,1,0,64805.36534172452,2.4000000000000004,0,0.5222,1,2,4.0,32230.38,0,1,0,0.465272303318228,0,Medium (30-50%)
424,21,9,0.0,1,1,1,91024.76271406804,1.0,1,0.0,2,3,11.5,0.0,0,0,0,0.2282577136784225,1,Low (<30%)
742,31,4,28027.4384368317,2,1,1,37711.63447933256,1.6,0,0.7432,0,4,7.0,5605.49,0,0,1,0.2009836519525465,0,Low (<30%)
533,42,7,0.0,2,1,1,89086.9592032036,1.35,1,0.0,1,4,10.0,0.0,0,0,0,0.395410413097835,0,Medium (30-50%)
730,41,8,15517.372024653336,1,1,1,134395.10900582364,1.25,0,0.1155,1,3,10.5,3103.47,1,1,1,0.2771023377468839,0,Low (<30%)
826,48,2,216468.88868792183,2,1,1,131258.86450278267,2.35,0,1.6492,0,4,5.0,206160.85,0,1,0,0.4126739891261462,0,Medium (30-50%)
577,50,2,40262.068045717046,1,0,1,8327.41878660529,1.25,0,4.8343,1,2,4.5,38344.83,0,1,0,0.4435246935470904,0,Medium (30-50%)
402,60,6,203289.9897023225,2,1,0,138792.3929535158,3.1500000000000004,0,1.4647,1,2,7.0,193609.51,0,0,0,0.6138991710953182,0,High (50-70%)
729,61,8,108591.62109128166,2,1,1,27758.051474977216,2.1,0,3.9119,0,4,11.0,103420.59,0,0,0,0.4571018124865073,0,Medium (30-50%)
