CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,RFM_Score,Has_Zero_Balance,Balance_to_Salary_Ratio,Mobile_Money_Risk,Digital_Adoption_Score,Loyalty_Score,Real_Balance_After_Inflation,Geography,Gender,Account_Currency,Exited
366,58,4,216017.8336808777,1,1,0,69007.78428019422,2.8000000000000003,0,3.1303,2,1,4.5,205731.27,Spain,Male,USD,0
674,47,1,211933.17245093256,1,1,1,195804.57444816135,2.0,0,1.0824,1,3,3.5,201841.12,Germany,Male,USD,1
772,64,5,161753.5770893702,2,1,1,169631.04829737343,2.1,0,0.9536,0,4,8.0,154051.03,Germany,Female,USD,0
815,43,5,37904.24447936744,1,0,0,84273.22612940925,2.0500000000000003,0,0.4498,2,0,5.5,36099.28,Spain,Male,USD,1
722,71,5,0.0,1,1,1,102740.861772506,1.0,1,0.0,2,3,7.5,0.0,France,Male,USD,0
595,72,2,63289.22156549752,2,1,0,196797.3837926638,2.6500000000000004,0,0.3216,1,2,3.0,60275.45,France,Female,USD,0
600,23,2,0.0,1,0,1,54421.23409037289,1.0,1,0.0,2,2,4.5,0.0,Spain,Female,USD,0
804,56,9,191405.9116674235,3,1,1,177041.9828111585,2.4499999999999997,0,1.0811,0,4,12.5,182291.34,Spain,Female,USD,0
430,34,6,182057.45110169533,3,1,0,188309.0194111684,3.25,0,0.9668,1,2,7.5,173388.05,Spain,Female,USD,1
388,23,3,27415.036345621545,2,1,0,91998.5020968529,2.4000000000000004,0,0.298,1,2,4.0,5483.01,Spain,Female,ZWL,0
385,45,5,0.0,1,1,0,49528.1692165827,1.8000000000000003,1,0.0,3,1,5.5,0.0,France,Male,ZWL,0
773,26,7,0.0,2,0,1,31068.588607663238,1.35,1,0.0,1,3,10.0,0.0,Spain,Female,ZWL,0
778,44,2,0.0,1,1,1,14568.60553744636,1.0,1,0.0,2,3,4.5,0.0,France,Female,ZWL,0
737,52,8,0.0,2,1,0,36340.57003016621,2.1500000000000004,1,0.0,2,2,9.0,0.0,Spain,Male,USD,0
835,63,8,0.0,2,1,1,67344.61277126354,1.35,1,0.0,1,4,11.0,0.0,France,Male,ZWL,0
758,23,2,131352.52529902072,2,1,0,154694.33386208522,2.9000000000000004,0,0.8491,1,2,3.0,125097.64,Germany,Male,USD,0
546,21,5,101214.69506383815,1,0,1,77676.6430398156,1.75,0,1.303,1,2,7.5,96394.95,Germany,Male,USD,0
507,33,4,225548.1458876147,2,1,0,72668.884581444,3.1500000000000004,0,3.1037,1,2,5.0,214807.76,France,Female,USD,0
553,40,3,0.0,1,1,1,168887.16728126135,1.0,1,0.0,2,3,5.5,0.0,France,Male,ZWL,0
545,65,7,176022.54688360757,1,1,1,118904.77747284684,1.75,0,1.4804,1,3,9.5,167640.52,Spain,Male,USD,0
565,40,9,0.0,2,0,1,92031.94460332362,1.35,1,0.0,1,3,12.0,0.0,Spain,Female,ZWL,0
634,46,8,164459.3797357719,4,1,0,125906.63690365436,3.6,0,1.3062,1,2,10.0,156627.98,France,Male,USD,0
806,58,8,134147.7979793108,1,1,0,112053.79714295884,2.5500000000000003,0,1.1972,2,1,8.5,127759.81,Spain,Male,USD,1
545,21,4,138026.11544388253,4,1,1,88886.03498337921,2.8,0,1.5528,0,4,8.0,131453.44,Germany,Female,USD,0
656,57,4,214520.7188961472,2,0,1,79929.1481347426,2.35,0,2.6839,0,3,7.0,204305.45,France,Male,USD,1
501,73,2,82637.99918479264,2,1,1,176991.2821204674,1.85,0,0.4669,0,4,5.0,78702.86,France,Female,USD,0
363,57,8,186730.74564779305,2,0,0,36885.46708620634,2.9000000000000004,0,5.0623,1,1,9.0,177838.81,Spain,Male,USD,0
674,41,0,0.0,3,1,1,31563.115579713907,1.6999999999999997,1,0.0,1,4,3.5,0.0,Germany,Male,USD,1
495,23,2,26975.147683616284,1,0,1,160145.81544346552,1.25,0,0.1684,1,2,4.5,25690.62,Germany,Male,USD,0
775,57,6,226776.7860368407,1,1,0,24127.283168687343,2.8000000000000003,0,9.3988,2,1,6.5,215977.89,Germany,Male,USD,0
406,23,6,108558.77565078372,2,1,1,193954.2547728549,2.1,0,0.5597,0,4,9.0,103389.31,France,Female,USD,0
560,31,4,173964.57347314784,1,1,0,55801.96522197562,2.5500000000000003,0,3.1175,2,1,4.5,165680.55,France,Female,USD,0
617,31,5,0.0,4,1,1,170650.31562658926,2.05,1,0.0,1,4,9.0,0.0,France,Female,USD,0
559,67,3,201282.44512843908,2,1,1,129430.4116801875,2.35,0,1.5551,0,4,6.0,191697.57,France,Male,USD,0
366,62,7,64317.47485112532,2,0,1,161821.542441377,1.85,0,0.3975,0,3,10.0,61254.74,Germany,Female,USD,0
635,64,3,167361.6116356316,4,1,1,79949.68585132853,2.8,0,2.0933,0,4,7.0,159392.01,Spain,Female,USD,1
693,52,9,192458.5690660553,1,1,0,40639.07814237007,2.5500000000000003,0,4.7357,2,1,9.5,183293.88,France,Male,USD,0
552,23,5,38748.777321376496,1,1,0,189616.95616702363,2.0500000000000003,0,0.2044,2,1,5.5,36903.6,France,Female,USD,1
448,40,4,0.0,1,0,0,157363.19795793504,1.8000000000000003,1,0.0,3,0,4.5,0.0,Germany,Male,ZWL,0
628,37,9,97336.15188308044,1,1,1,30018.602708715352,1.5,0,3.2424,1,3,11.5,92701.1,Spain,Male,USD,0
558,34,5,82400.7814054531,1,1,1,88533.55899404653,1.5,0,0.9307,1,3,7.5,78476.93,Germany,Female,USD,1
478,37,2,0.0,2,1,0,66087.80132188198,2.1500000000000004,1,0.0,2,2,3.0,0.0,Spain,Female,ZWL,0
684,65,2,164247.7090332633,1,0,1,30938.774777584826,1.75,0,5.3086,1,2,4.5,156426.39,Germany,Male,USD,1
637,23,9,129513.65515109776,3,1,0,118486.3615700078,3.25,0,1.0931,1,2,10.5,123346.34,Spain,Male,USD,0
601,57,6,35537.32489525141,2,1,0,147965.22294667168,2.4000000000000004,0,0.2402,1,2,7.0,33845.07,France,Female,USD,1
614,45,0,37016.134335004914,1,1,1,46722.593802264375,1.25,0,0.7922,1,3,2.5,35253.46,France,Female,USD,0
620,30,0,0.0,2,1,0,109972.57088483544,2.1500000000000004,1,0.0,2,2,1.0,0.0,France,Male,ZWL,0
761,46,0,0.0,1,0,1,40174.58090193741,1.0,1,0.0,2,2,2.5,0.0,Germany,Male,USD,1
757,62,5,196017.5649759227,1,1,0,132197.90930816915,2.5500000000000003,0,1.4827,2,1,5.5,186683.4,Spain,Male,USD,1
537,37,3,0.0,2,1,1,139788.1206532318,1.35,1,0.0,1,4,6.0,0.0,Spain,Female,ZWL,0
768,34,5,145635.27468019212,2,1,0,100497.27537640092,2.9000000000000004,0,1.4491,1,2,6.0,138700.26,France,Male,USD,1
563,70,0,63130.40279704662,3,0,0,132924.768737936,3.0,0,0.4749,1,1,1.5,60124.19,France,Male,USD,1
632,72,3,0.0,1,1,1,139761.59258255057,1.0,1,0.0,2,3,5.5,0.0,France,Male,USD,0
560,71,3,0.0,2,1,1,182455.30471915315,1.35,1,0.0,1,4,6.0,0.0,France,Female,USD,0
714,52,1,0.0,2,1,1,166984.57240996326,1.35,1,0.0,1,4,4.0,0.0,Germany,Female,USD,0
425,62,0,216164.1639690721,2,1,0,164419.00860436689,3.1500000000000004,0,1.3147,1,2,1.0,205870.63,Spain,Female,USD,0
497,56,7,185915.45968961093,1,0,0,4357.091403712552,2.5500000000000003,0,42.6598,2,0,7.5,177062.34,Spain,Male,USD,1
670,69,5,209720.08072403207,1,0,0,52570.21422693098,2.8000000000000003,0,3.9893,2,0,5.5,199733.41,Germany,Male,USD,1
562,54,3,60556.81680116508,1,1,0,38634.81468130145,2.3000000000000003,0,1.5674,2,1,3.5,57673.16,Spain,Female,USD,0
782,60,1,0.0,2,1,0,198760.82859483548,2.1500000000000004,1,0.0,2,2,2.0,0.0,Germany,Female,USD,0
458,40,4,0.0,1,1,0,112785.04745103636,1.8000000000000003,1,0.0,3,1,4.5,0.0,France,Female,USD,0
478,35,8,142628.17585074878,1,1,0,34828.66841959288,2.5500000000000003,0,4.095,2,1,8.5,135836.36,Germany,Female,USD,0
359,53,6,210455.2328013468,4,0,0,114090.96168282987,3.85,0,1.8446,1,1,8.0,200433.56,Germany,Female,USD,1
396,37,3,247169.68158386304,2,1,0,138838.80824632823,3.1500000000000004,0,1.7803,1,2,4.0,235399.7,Germany,Female,USD,0
728,71,4,0.0,4,0,1,164657.02345183777,2.05,1,0.0,1,3,8.0,0.0,France,Female,USD,0
664,24,7,119198.84450305764,1,0,0,55793.19141909309,2.5500000000000003,0,2.1364,2,0,7.5,113522.71,France,Female,USD,0
445,53,4,190935.52640293684,2,1,1,111555.6872614308,2.1,0,1.7116,0,4,7.0,181843.36,France,Male,USD,0
795,59,5,184157.31417432867,2,1,0,60369.185930651576,2.9000000000000004,0,3.0505,1,2,6.0,175387.92,Spain,Male,USD,1
452,18,9,0.0,2,0,0,90034.82649928349,2.1500000000000004,1,0.0,2,1,10.0,0.0,France,Female,ZWL,0
729,66,5,0.0,1,1,1,81418.1557851716,1.0,1,0.0,2,3,7.5,0.0,Spain,Male,ZWL,0
691,54,7,0.0,1,1,1,42801.533282682365,1.0,1,0.0,2,3,9.5,0.0,Spain,Female,ZWL,0
495,66,4,141606.04154612753,2,1,1,58660.05558653616,2.1,0,2.414,0,4,7.0,134862.9,France,Male,USD,0
717,52,0,0.0,2,0,0,51413.5203898772,2.1500000000000004,1,0.0,2,1,1.0,0.0,Germany,Male,ZWL,0
779,58,3,98162.47304457711,2,1,1,162290.72427904294,1.85,0,0.6049,0,4,6.0,93488.07,Spain,Male,USD,1
765,20,2,0.0,2,1,0,29105.94102274826,2.1500000000000004,1,0.0,2,2,3.0,0.0,France,Male,ZWL,0
376,52,1,227469.15545162413,1,1,0,194398.06060208083,2.8000000000000003,0,1.1701,2,1,1.5,216637.29,Spain,Male,USD,0
569,46,6,176955.35679900707,2,1,1,80362.58677037903,2.1,0,2.2019,0,4,9.0,168528.91,France,Male,USD,1
367,26,6,0.0,2,0,0,45142.67533371529,2.1500000000000004,1,0.0,2,1,7.0,0.0,France,Female,ZWL,0
516,54,7,42635.00068573594,1,1,1,152536.20833842465,1.25,0,0.2795,1,3,9.5,40604.76,Spain,Male,USD,0
782,73,9,74218.31211502291,1,0,0,18421.67387146434,2.3000000000000003,0,4.0286,2,0,9.5,70684.11,Spain,Male,USD,0
826,59,4,222437.45371986285,2,1,0,163053.5268366426,3.1500000000000004,0,1.3642,1,2,5.0,211845.19,Spain,Male,USD,0
431,64,0,123006.91076823948,1,1,1,62165.693963496415,1.75,0,1.9787,1,3,2.5,117149.44,Germany,Female,USD,0
777,42,5,0.0,2,1,0,34365.41625162901,2.1500000000000004,1,0.0,2,2,6.0,0.0,Spain,Female,ZWL,0
421,29,5,0.0,1,1,1,168954.45105867882,1.0,1,0.0,2,3,7.5,0.0,Spain,Female,USD,0
659,55,7,106962.16417200209,1,0,0,119064.06098387387,2.5500000000000003,0,0.8984,2,0,7.5,101868.73,Spain,Male,USD,0
828,24,9,125634.436942062,3,1,1,107699.62935235316,2.4499999999999997,0,1.1665,0,4,12.5,119651.84,Germany,Male,USD,0
603,24,1,0.0,3,0,0,59765.644700942896,2.5,1,0.0,2,1,2.5,0.0,France,Female,ZWL,0
511,72,8,247939.1560492641,4,0,1,100123.11016034208,3.05,0,2.4763,0,3,12.0,236132.53,Spain,Female,USD,0
676,21,5,0.0,2,0,1,156207.52207129338,1.35,1,0.0,1,3,8.0,0.0,France,Male,ZWL,0
769,62,0,0.0,1,0,1,95415.79834405564,1.0,1,0.0,2,2,2.5,0.0,Germany,Male,ZWL,1
751,64,8,0.0,2,1,1,126184.18917601586,1.35,1,0.0,1,4,11.0,0.0,France,Male,USD,0
387,48,7,186896.18952388896,2,0,1,7779.499598311901,2.1,0,24.0211,0,3,10.0,177996.37,Germany,Male,USD,0
792,67,9,45181.04213771372,2,0,1,118588.31068666464,1.6,0,0.381,0,3,12.0,43029.56,France,Female,USD,0
742,67,0,15734.28200259226,1,0,1,46181.653181124006,1.25,0,0.3407,1,2,2.5,3146.86,France,Male,ZWL,0
550,56,7,13377.795066472909,1,1,1,147048.83325083356,1.25,0,0.091,1,3,9.5,2675.56,Spain,Male,ZWL,0
843,27,6,25773.287209786355,1,1,1,62719.147098247886,1.25,0,0.4109,1,3,8.5,24545.99,France,Male,USD,0
549,65,4,0.0,2,1,1,58856.3145412885,1.35,1,0.0,1,4,7.0,0.0,Germany,Female,ZWL,1
604,40,5,128120.83555452192,4,1,1,82918.05779111752,2.8,0,1.5451,0,4,9.0,122019.84,France,Female,USD,0
528,43,3,249221.33398548787,2,1,0,23547.61715633324,3.1500000000000004,0,10.5833,1,2,4.0,237353.65,France,Female,USD,0
384,40,8,0.0,2,0,0,150710.8967724658,2.1500000000000004,1,0.0,2,1,9.0,0.0,France,Male,ZWL,0
431,46,8,184167.9415059281,2,1,0,125614.96173801458,2.9000000000000004,0,1.4661,1,2,9.0,175398.04,Germany,Female,USD,1
738,25,9,0.0,1,1,0,56133.51510211134,1.8000000000000003,1,0.0,3,1,9.5,0.0,France,Male,USD,0
747,36,0,33596.83724043201,1,1,1,154487.15803847468,1.25,0,0.2175,1,3,2.5,31996.99,Spain,Male,USD,0
569,46,8,220514.9323469441,2,1,1,192296.4906151476,2.35,0,1.1467,0,4,11.0,210014.22,France,Male,USD,1
507,60,2,106000.47157493218,3,1,0,171408.36242906883,3.25,0,0.6184,1,2,3.5,100952.83,France,Female,USD,0
353,70,1,230060.82176726588,1,1,1,82853.84908663353,2.0,0,2.7767,1,3,3.5,219105.54,France,Male,USD,0
516,23,3,0.0,1,1,0,58892.98269907389,1.8000000000000003,1,0.0,3,1,3.5,0.0,France,Female,ZWL,0
817,46,3,206834.69504492616,1,0,1,1635.0035032988792,2.0,0,126.4268,1,2,5.5,196985.42,Spain,Male,USD,0
797,41,8,16642.894627131256,2,1,0,51763.526770501776,2.4000000000000004,0,0.3215,1,2,9.0,15850.38,Spain,Male,USD,0
758,73,3,241846.3255798018,1,1,1,23176.851407916365,2.0,0,10.4344,1,3,5.5,230329.83,Germany,Male,USD,0
761,27,4,0.0,2,1,0,165620.17048815617,2.1500000000000004,1,0.0,2,2,5.0,0.0,France,Male,ZWL,0
553,68,5,233514.2419421226,2,1,0,155480.7029237995,3.1500000000000004,0,1.5019,1,2,6.0,222394.52,France,Male,USD,0
543,31,3,155570.50798361932,2,1,1,94149.61939266924,2.1,0,1.6524,0,4,6.0,148162.39,France,Male,USD,0
584,69,0,100590.41264139926,1,0,0,23417.979197019347,2.5500000000000003,0,4.2953,2,0,0.5,95800.39,Spain,Male,USD,0
555,23,1,0.0,1,0,0,103912.5714198392,1.8000000000000003,1,0.0,3,0,1.5,0.0,France,Male,USD,1
499,21,2,131646.63359469266,1,1,0,106106.5847199951,2.5500000000000003,0,1.2407,2,1,2.5,125377.75,Germany,Male,USD,0
508,69,3,0.0,2,0,0,126232.9886968254,2.1500000000000004,1,0.0,2,1,4.0,0.0,France,Male,ZWL,0
628,32,4,133305.8310769935,2,1,1,105145.4422456394,2.1,0,1.2678,0,4,7.0,126957.93,France,Male,USD,0
653,54,9,98538.19143260816,2,1,0,19919.555294288508,2.6500000000000004,0,4.9466,1,2,10.0,93845.9,France,Male,USD,0
753,65,9,96602.0460133989,1,0,0,127803.0518517596,2.3000000000000003,0,0.7559,2,0,9.5,92001.95,France,Male,USD,1
730,56,2,94986.12693709174,2,1,0,198102.02483672157,2.6500000000000004,0,0.4795,1,2,3.0,90462.98,Spain,Female,USD,0
515,45,0,123495.5153199322,2,1,0,126693.6839382683,2.9000000000000004,0,0.9747,1,2,1.0,117614.78,France,Male,USD,1
660,19,7,0.0,2,0,1,72587.28095548245,1.35,1,0.0,1,3,10.0,0.0,Germany,Male,ZWL,0
417,30,7,168809.48817046164,4,1,0,124367.27946165053,3.6,0,1.3573,1,2,9.0,160770.94,France,Female,USD,0
812,19,3,0.0,2,1,1,111759.70125381894,1.35,1,0.0,1,4,6.0,0.0,Spain,Female,USD,0
437,58,6,144770.23126328396,2,1,1,19011.34591658781,2.1,0,7.6145,0,4,9.0,137876.41,France,Female,USD,0
566,49,3,136364.23879133194,2,1,0,126825.09497857906,2.9000000000000004,0,1.0752,1,2,4.0,129870.7,Spain,Female,USD,0
350,69,2,0.0,2,1,1,130583.32839082512,1.35,1,0.0,1,4,5.0,0.0,Spain,Male,ZWL,1
484,22,6,216805.8567991523,1,1,0,69987.343133621,2.8000000000000003,0,3.0977,2,1,6.5,206481.77,Spain,Male,USD,0
534,20,5,247403.5955587442,1,1,0,60173.5393421478,2.8000000000000003,0,4.1114,2,1,5.5,235622.47,France,Female,USD,0
700,19,0,67978.28285901048,2,1,0,99456.02808048936,2.6500000000000004,0,0.6835,1,2,1.0,64741.22,Germany,Female,USD,0
489,31,8,18269.804113337865,1,0,0,28984.37774988105,2.0500000000000003,0,0.6303,2,0,8.5,3653.96,France,Female,ZWL,1
455,57,1,111977.36206142916,2,1,0,18398.25897943514,2.9000000000000004,0,6.086,1,2,2.0,106645.11,France,Female,USD,0
482,69,2,225192.6632841242,1,0,1,150957.37505832492,2.0,0,1.4918,1,2,4.5,214469.2,France,Male,USD,1
457,61,4,154060.37206010276,1,0,0,36588.88769827852,2.5500000000000003,0,4.2105,2,0,4.5,146724.16,France,Male,USD,0
527,66,2,99645.9252764939,1,1,1,49692.800148059934,1.5,0,2.0052,1,3,4.5,94900.88,Spain,Female,USD,0
647,46,2,195309.5975623541,4,1,1,76234.7717524917,2.8,0,2.5619,0,4,6.0,186009.14,France,Female,USD,0
707,65,7,0.0,1,1,0,143781.3954617166,1.8000000000000003,1,0.0,3,1,7.5,0.0,Germany,Female,ZWL,1
729,55,3,0.0,4,1,1,113304.60011060364,2.05,1,0.0,1,4,7.0,0.0,Germany,Female,USD,0
745,23,9,133499.96380884974,2,1,1,91519.53243852191,2.1,0,1.4587,0,4,12.0,127142.82,Germany,Male,USD,1
708,67,1,137315.3988788771,1,1,1,196833.02337153745,1.75,0,0.6976,1,3,3.5,130776.57,Germany,Male,USD,0
495,51,4,0.0,1,0,0,94187.4144150377,1.8000000000000003,1,0.0,3,0,4.5,0.0,France,Female,ZWL,0
799,25,1,0.0,1,1,0,117418.1792311916,1.8000000000000003,1,0.0,3,1,1.5,0.0,Germany,Female,USD,1
423,72,9,0.0,1,1,1,16547.5717861221,1.0,1,0.0,2,3,11.5,0.0,France,Male,ZWL,0
812,63,7,68988.58161403544,4,1,1,54368.29580756751,2.55,0,1.2689,0,4,11.0,65703.41,Spain,Male,USD,0
827,19,2,99765.986992622,2,1,1,58577.23829216998,1.85,0,1.7031,0,4,5.0,95015.23,Spain,Male,USD,0
457,43,1,215312.3512354066,1,0,0,44701.778879864665,2.8000000000000003,0,4.8165,2,0,1.5,205059.38,Spain,Male,USD,0
471,34,2,0.0,2,1,0,59267.88658178616,2.1500000000000004,1,0.0,2,2,3.0,0.0,France,Female,ZWL,0
366,41,2,0.0,2,0,0,96731.0179491828,2.1500000000000004,1,0.0,2,1,3.0,0.0,France,Male,USD,0
545,48,0,200412.3075969756,1,1,1,171251.7117955304,2.0,0,1.1703,1,3,2.5,190868.86,France,Male,USD,0
676,33,2,0.0,2,0,0,128954.82678009303,2.1500000000000004,1,0.0,2,1,3.0,0.0,France,Female,ZWL,0
667,67,2,42195.55228505467,2,1,0,159608.56839057468,2.4000000000000004,0,0.2644,1,2,3.0,40186.24,France,Male,USD,0
646,38,3,0.0,1,0,0,97568.24308463171,1.8000000000000003,1,0.0,3,0,3.5,0.0,Germany,Female,ZWL,0
828,55,7,0.0,2,1,1,113588.633212257,1.35,1,0.0,1,4,10.0,0.0,France,Male,USD,0
848,43,8,169029.04586292696,1,1,0,13862.766367619975,2.5500000000000003,0,12.1921,2,1,8.5,160980.04,Germany,Female,USD,0
601,34,0,124308.88184396212,1,1,0,28294.817529447904,2.5500000000000003,0,4.3932,2,1,0.5,118389.41,Spain,Male,USD,0
836,67,0,50755.2133690559,2,1,1,166229.16551882395,1.85,0,0.3053,0,4,3.0,48338.3,Germany,Male,USD,0
468,63,5,188987.8170340654,2,0,1,198549.7473949973,2.1,0,0.9518,0,3,8.0,179988.4,France,Female,USD,1
511,59,0,134194.12412864275,1,1,0,156566.10440770618,2.5500000000000003,0,0.8571,2,1,0.5,127803.93,France,Female,USD,0
547,21,4,185439.1903817516,1,1,1,39359.65434948268,1.75,0,4.7113,1,3,6.5,176608.75,France,Male,USD,0
847,67,0,228273.3824485733,2,1,0,4914.865347162377,3.1500000000000004,0,46.4361,1,2,1.0,217403.22,France,Female,USD,0
835,60,7,0.0,1,0,1,7909.417091203072,1.0,1,0.0,2,2,9.5,0.0,Germany,Male,ZWL,1
394,71,4,82268.22837960835,1,1,1,53677.24869407375,1.5,0,1.5326,1,3,6.5,78350.69,France,Female,USD,0
663,65,5,48048.37147756467,2,1,1,176185.2420726348,1.6,0,0.2727,0,4,8.0,45760.35,Spain,Male,USD,0
528,21,3,114118.32717285886,1,1,1,42656.83894082488,1.75,0,2.6752,1,3,5.5,108684.12,Spain,Male,USD,0
731,36,7,0.0,1,1,1,128538.3280544122,1.0,1,0.0,2,3,9.5,0.0,Germany,Male,USD,0
767,55,8,20552.69400519479,2,0,0,27672.714294675425,2.4000000000000004,0,0.7427,1,1,9.0,4110.54,France,Male,ZWL,0
393,42,8,244747.5389686596,1,1,1,141306.02751216025,2.0,0,1.732,1,3,10.5,233092.89,France,Male,USD,0
620,25,0,243237.8396384961,2,1,1,29423.97922203528,2.35,0,8.2664,0,4,3.0,231655.09,Spain,Male,USD,0
427,35,6,94427.31491596162,1,0,1,76894.80502009326,1.5,0,1.228,1,2,8.5,89930.78,France,Male,USD,0
675,68,3,0.0,1,1,1,41220.17575850053,1.0,1,0.0,2,3,5.5,0.0,France,Male,USD,0
527,35,9,63622.15223810284,1,1,0,55338.15653631245,2.3000000000000003,0,1.1497,2,1,9.5,60592.53,France,Male,USD,0
706,65,7,110150.1587318622,2,1,0,141974.8996994401,2.9000000000000004,0,0.7758,1,2,8.0,104904.91,France,Female,USD,0
847,24,6,0.0,1,1,0,112330.794591827,1.8000000000000003,1,0.0,3,1,6.5,0.0,Spain,Female,ZWL,0
765,74,0,142130.28693720236,1,1,0,20170.024371267467,2.5500000000000003,0,7.0463,2,1,0.5,135362.18,France,Female,USD,0
800,34,0,0.0,2,1,0,166888.97554204465,2.1500000000000004,1,0.0,2,2,1.0,0.0,Germany,Female,USD,1
352,20,0,0.0,1,0,1,120705.10957880842,1.0,1,0.0,2,2,2.5,0.0,France,Female,USD,0
563,39,1,12164.234675952885,1,1,0,56474.48039759392,2.0500000000000003,0,0.2154,2,1,1.5,11584.99,Germany,Female,USD,0
691,32,9,231884.94809184456,1,1,1,79812.06380395852,2.0,0,2.9054,1,3,11.5,220842.81,Spain,Male,USD,0
423,48,1,109227.34100409623,2,0,0,176397.00659161666,2.9000000000000004,0,0.6192,1,1,2.0,104026.04,Spain,Male,USD,1
400,53,8,107907.79944140966,2,0,1,65127.458254190766,2.1,0,1.6568,0,3,11.0,102769.33,France,Male,USD,0
416,43,4,0.0,2,0,1,55897.025553782696,1.35,1,0.0,1,3,7.0,0.0,France,Male,ZWL,0
681,65,0,0.0,2,1,1,42120.55034589683,1.35,1,0.0,1,4,3.0,0.0,France,Female,USD,0
442,31,6,0.0,2,1,0,157589.09369298918,2.1500000000000004,1,0.0,2,2,7.0,0.0,Germany,Female,USD,1
525,34,9,0.0,1,0,0,51064.05002042111,1.8000000000000003,1,0.0,3,0,9.5,0.0,Germany,Male,ZWL,0
494,26,1,50166.61417208075,2,1,1,94840.77158716292,1.85,0,0.529,0,4,4.0,47777.73,Germany,Female,USD,1
356,24,2,61627.02185443619,2,1,0,2011.1933239880016,2.6500000000000004,0,30.6268,1,2,3.0,58692.4,France,Male,USD,0
618,63,3,82847.3396413946,2,1,0,191813.12577315705,2.6500000000000004,0,0.4319,1,2,4.0,78902.23,Germany,Male,USD,0
725,44,2,0.0,1,1,0,166635.6660961939,1.8000000000000003,1,0.0,3,1,2.5,0.0,France,Female,USD,0
671,45,2,0.0,1,1,0,130549.68428905496,1.8000000000000003,1,0.0,3,1,2.5,0.0,Spain,Female,ZWL,1
353,72,8,81934.36617473915,1,1,1,61397.408373933424,1.5,0,1.3345,1,3,10.5,78032.73,France,Female,USD,0
487,29,3,53846.55263896985,2,1,1,37526.12385987184,1.85,0,1.4349,0,4,6.0,51282.43,Germany,Female,USD,0
580,34,7,48208.23942305141,2,0,0,87610.1869460985,2.4000000000000004,0,0.5503,1,1,8.0,45912.61,France,Male,USD,0
437,26,0,0.0,3,0,1,44737.29138870296,1.6999999999999997,1,0.0,1,3,3.5,0.0,France,Male,ZWL,1
366,61,5,0.0,3,1,1,187393.5609659795,1.6999999999999997,1,0.0,1,4,8.5,0.0,Germany,Male,ZWL,0
401,61,0,0.0,2,1,0,146703.14760013457,2.1500000000000004,1,0.0,2,2,1.0,0.0,France,Female,USD,0
483,25,4,207718.63424607203,1,0,1,137908.0164918529,2.0,0,1.5062,1,2,6.5,197827.27,Spain,Male,USD,0
560,44,6,178147.35429101973,1,1,1,135744.68417056522,1.75,0,1.3124,1,3,8.5,169664.15,Germany,Male,USD,0
674,59,0,209488.7449026734,1,1,1,153031.56460797097,2.0,0,1.3689,1,3,2.5,199513.09,Germany,Female,USD,0
829,29,8,36124.462355275,1,1,0,8745.548224461152,2.0500000000000003,0,4.1301,2,1,8.5,34404.25,France,Female,USD,1
807,54,8,119862.32301430406,4,1,0,51669.24190695772,3.6,0,2.3198,1,2,10.0,114154.59,France,Female,USD,0
742,37,5,78748.75292679842,2,1,0,115123.95283352344,2.6500000000000004,0,0.684,1,2,6.0,74998.81,Germany,Male,USD,0
568,18,1,0.0,1,1,0,43687.78253677542,1.8000000000000003,1,0.0,3,1,1.5,0.0,France,Male,ZWL,1
554,26,1,0.0,1,1,0,119978.7038708111,1.8000000000000003,1,0.0,3,1,1.5,0.0,Germany,Male,ZWL,1
560,64,8,0.0,2,1,0,191709.39207400897,2.1500000000000004,1,0.0,2,2,9.0,0.0,France,Female,ZWL,0
626,41,3,37536.95230271759,1,0,1,66444.48052218839,1.25,0,0.5649,1,2,5.5,35749.48,France,Male,USD,0
373,51,5,39783.85840324925,1,1,0,151472.5344499379,2.0500000000000003,0,0.2626,2,1,5.5,37889.39,France,Female,USD,0
835,53,9,163456.8243630269,2,0,0,86700.34734918294,2.9000000000000004,0,1.8853,1,1,10.0,155673.17,France,Female,USD,1
353,21,1,0.0,2,1,0,143355.0287062114,2.1500000000000004,1,0.0,2,2,2.0,0.0,France,Male,USD,0
501,46,3,194412.33030997292,1,1,1,12683.322223222218,1.75,0,15.327,1,3,5.5,185154.6,Germany,Male,USD,0
792,40,1,208886.83114784307,1,1,0,72934.51688201584,2.8000000000000003,0,2.864,2,1,1.5,198939.84,Spain,Female,USD,0
832,52,2,0.0,2,1,1,145125.9709846108,1.35,1,0.0,1,4,5.0,0.0,France,Female,ZWL,0
608,33,1,228016.61102719564,1,1,0,169192.34626686858,2.8000000000000003,0,1.3477,2,1,1.5,217158.68,Spain,Female,USD,1
673,25,7,14884.211316029365,1,0,0,83352.0643426453,2.0500000000000003,0,0.1786,2,0,7.5,2976.84,Germany,Male,ZWL,0
706,44,4,64338.51713961476,2,1,1,110231.55960471342,1.85,0,0.5837,0,4,7.0,61274.78,Spain,Male,USD,0
517,56,4,0.0,2,0,1,193188.6471093694,1.35,1,0.0,1,3,7.0,0.0,Germany,Female,ZWL,0
525,29,7,0.0,4,1,1,90994.94047421894,2.05,1,0.0,1,4,11.0,0.0,Germany,Female,ZWL,0
