RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
295,15125657,Customer_294,431,Germany,Female,64,0,123006.91076823948,1,1,1,62165.693963496415,0
296,15235167,Customer_295,777,Spain,Female,42,5,0.0,2,1,0,34365.41625162901,0
297,15681669,Customer_296,421,Spain,Female,29,5,0.0,1,1,1,168954.45105867882,0
298,15480671,Customer_297,659,Spain,Male,55,7,106962.16417200209,1,0,0,119064.06098387389,0
299,15719094,Customer_298,828,Germany,Male,24,9,125634.43694206199,3,1,1,107699.62935235315,0
300,15070467,Customer_299,603,France,Female,24,1,0.0,3,0,0,59765.644700942896,0
301,15183734,Customer_300,511,Spain,Female,72,8,247939.1560492641,4,0,1,100123.11016034208,0
302,15622794,Customer_301,676,France,Male,21,5,0.0,2,0,1,156207.52207129338,0
303,15109751,Customer_302,769,Germany,Male,62,0,0.0,1,0,1,95415.79834405564,1
304,15381050,Customer_303,751,France,Male,64,8,0.0,2,1,1,126184.18917601586,0
305,15930192,Customer_304,387,Germany,Male,48,7,186896.18952388898,2,0,1,7779.4995983119015,0
306,15811774,Customer_305,792,France,Female,67,9,45181.04213771372,2,0,1,118588.31068666463,0
307,15692517,Customer_306,742,France,Male,67,0,15734.28200259226,1,0,1,46181.653181124006,0
308,15461079,Customer_307,550,Spain,Male,56,7,13377.795066472907,1,1,1,147048.83325083356,0
309,15368452,Customer_308,843,France,Male,27,6,25773.287209786355,1,1,1,62719.147098247886,0
310,15969587,Customer_309,549,Germany,Female,65,4,0.0,2,1,1,58856.3145412885,1
311,15106081,Customer_310,604,France,Female,40,5,128120.83555452191,4,1,1,82918.05779111752,0
312,15983237,Customer_311,528,France,Female,43,3,249221.33398548787,2,1,0,23547.61715633324,0
313,15613333,Customer_312,384,France,Male,40,8,0.0,2,0,0,150710.89677246579,0
314,15558986,Customer_313,431,Germany,Female,46,8,184167.9415059281,2,1,0,125614.96173801458,1
315,15110078,Customer_314,738,France,Male,25,9,0.0,1,1,0,56133.51510211134,0
316,15867055,Customer_315,747,Spain,Male,36,0,33596.83724043201,1,1,1,154487.15803847468,0
317,15022671,Customer_316,569,France,Male,46,8,220514.93234694406,2,1,1,192296.4906151476,1
318,15418400,Customer_317,507,France,Female,60,2,106000.47157493218,3,1,0,171408.36242906883,0
319,15355528,Customer_318,353,France,Male,70,1,230060.82176726588,1,1,1,82853.84908663353,0
320,15959611,Customer_319,516,France,Female,23,3,0.0,1,1,0,58892.98269907389,0
321,15610490,Customer_320,817,Spain,Male,46,3,206834.69504492616,1,0,1,1635.0035032988792,0
322,15051663,Customer_321,797,Spain,Male,41,8,16642.894627131256,2,1,0,51763.526770501776,0
323,15015708,Customer_322,758,Germany,Male,73,3,241846.3255798018,1,1,1,23176.851407916365,0
324,15878338,Customer_323,761,France,Male,27,4,0.0,2,1,0,165620.17048815617,0
325,15311955,Customer_324,553,France,Male,68,5,233514.2419421226,2,1,0,155480.7029237995,0
326,15133883,Customer_325,543,France,Male,31,3,155570.50798361932,2,1,1,94149.61939266925,0
327,15318394,Customer_326,584,Spain,Male,69,0,100590.41264139926,1,0,0,23417.979197019347,0
328,15112547,Customer_327,555,France,Male,23,1,0.0,1,0,0,103912.5714198392,1
329,15989586,Customer_328,499,Germany,Male,21,2,131646.63359469266,1,1,0,106106.5847199951,0
330,15910681,Customer_329,508,France,Male,69,3,0.0,2,0,0,126232.9886968254,0
331,15559042,Customer_330,628,France,Male,32,4,133305.8310769935,2,1,1,105145.4422456394,0
332,15751102,Customer_331,653,France,Male,54,9,98538.19143260815,2,1,0,19919.555294288508,0
333,15762002,Customer_332,753,France,Male,65,9,96602.0460133989,1,0,0,127803.05185175959,1
334,15142483,Customer_333,730,Spain,Female,56,2,94986.12693709174,2,1,0,198102.02483672154,0
335,15658271,Customer_334,515,France,Male,45,0,123495.51531993221,2,1,0,126693.6839382683,1
336,15984774,Customer_335,660,Germany,Male,19,7,0.0,2,0,1,72587.28095548245,0
337,15214835,Customer_336,417,France,Female,30,7,168809.48817046164,4,1,0,124367.27946165053,0
338,15401896,Customer_337,812,Spain,Female,19,3,0.0,2,1,1,111759.70125381894,0
339,15084896,Customer_338,437,France,Female,58,6,144770.23126328396,2,1,1,19011.345916587812,0
340,15477095,Customer_339,566,Spain,Female,49,3,136364.23879133194,2,1,0,126825.09497857906,0
341,15071295,Customer_340,350,Spain,Male,69,2,0.0,2,1,1,130583.32839082512,1
342,15743974,Customer_341,484,Spain,Male,22,6,216805.8567991523,1,1,0,69987.343133621,0
343,15887121,Customer_342,534,France,Female,20,5,247403.59555874421,1,1,0,60173.5393421478,0
344,15273255,Customer_343,700,Germany,Female,19,0,67978.28285901048,2,1,0,99456.02808048936,0
345,15299648,Customer_344,489,France,Female,31,8,18269.804113337865,1,0,0,28984.37774988105,1
346,15657162,Customer_345,455,France,Female,57,1,111977.36206142916,2,1,0,18398.25897943514,0
347,15008155,Customer_346,482,France,Male,69,2,225192.6632841242,1,0,1,150957.37505832492,1
348,15466872,Customer_347,457,France,Male,61,4,154060.37206010276,1,0,0,36588.887698278515,0
349,15825816,Customer_348,527,Spain,Female,66,2,99645.9252764939,1,1,1,49692.800148059934,0
350,15374705,Customer_349,647,France,Female,46,2,195309.59756235412,4,1,1,76234.7717524917,0
351,15571542,Customer_350,707,Germany,Female,65,7,0.0,1,1,0,143781.3954617166,1
352,15808350,Customer_351,729,Germany,Female,55,3,0.0,4,1,1,113304.60011060364,0
353,15610269,Customer_352,745,Germany,Male,23,9,133499.96380884974,2,1,1,91519.53243852193,1
354,15978217,Customer_353,708,Germany,Male,67,1,137315.3988788771,1,1,1,196833.02337153742,0
355,15554594,Customer_354,495,France,Female,51,4,0.0,1,0,0,94187.4144150377,0
356,15147718,Customer_355,799,Germany,Female,25,1,0.0,1,1,0,117418.17923119159,1
357,15308987,Customer_356,423,France,Male,72,9,0.0,1,1,1,16547.5717861221,0
358,15645263,Customer_357,812,Spain,Male,63,7,68988.58161403544,4,1,1,54368.295807567505,0
359,15358745,Customer_358,827,Spain,Male,19,2,99765.98699262201,2,1,1,58577.23829216998,0
360,15107512,Customer_359,457,Spain,Male,43,1,215312.3512354066,1,0,0,44701.778879864665,0
361,15147443,Customer_360,471,France,Female,34,2,0.0,2,1,0,59267.88658178616,0
362,15470587,Customer_361,366,France,Male,41,2,0.0,2,0,0,96731.01794918279,0
363,15373616,Customer_362,545,France,Male,48,0,200412.30759697562,1,1,1,171251.7117955304,0
364,15657409,Customer_363,676,France,Female,33,2,0.0,2,0,0,128954.82678009305,0
365,15686976,Customer_364,667,France,Male,67,2,42195.55228505467,2,1,0,159608.56839057468,0
366,15365871,Customer_365,646,Germany,Female,38,3,0.0,1,0,0,97568.24308463171,0
367,15375037,Customer_366,828,France,Male,55,7,0.0,2,1,1,113588.633212257,0
368,15807364,Customer_367,848,Germany,Female,43,8,169029.04586292696,1,1,0,13862.766367619977,0
369,15117796,Customer_368,601,Spain,Male,34,0,124308.88184396211,1,1,0,28294.817529447904,0
370,15291999,Customer_369,836,Germany,Male,67,0,50755.2133690559,2,1,1,166229.16551882395,0
371,15192506,Customer_370,468,France,Female,63,5,188987.8170340654,2,0,1,198549.7473949973,1
372,15990198,Customer_371,511,France,Female,59,0,134194.12412864275,1,1,0,156566.10440770618,0
373,15698376,Customer_372,547,France,Male,21,4,185439.1903817516,1,1,1,39359.65434948268,0
374,15269544,Customer_373,847,France,Female,67,0,228273.3824485733,2,1,0,4914.865347162377,0
375,15380002,Customer_374,835,Germany,Male,60,7,0.0,1,0,1,7909.417091203072,1
376,15698002,Customer_375,394,France,Female,71,4,82268.22837960835,1,1,1,53677.24869407375,0
377,15539439,Customer_376,663,Spain,Male,65,5,48048.37147756467,2,1,1,176185.2420726348,0
378,15968911,Customer_377,528,Spain,Male,21,3,114118.32717285886,1,1,1,42656.838940824884,0
379,15590978,Customer_378,731,Germany,Male,36,7,0.0,1,1,1,128538.3280544122,0
380,15528787,Customer_379,767,France,Male,55,8,20552.69400519479,2,0,0,27672.714294675425,0
381,15530583,Customer_380,393,France,Male,42,8,244747.5389686596,1,1,1,141306.02751216025,0
382,15907317,Customer_381,620,Spain,Male,25,0,243237.83963849614,2,1,1,29423.97922203528,0
383,15388215,Customer_382,427,France,Male,35,6,94427.31491596162,1,0,1,76894.80502009326,0
384,15321184,Customer_383,675,France,Male,68,3,0.0,1,1,1,41220.17575850053,0
385,15798615,Customer_384,527,France,Male,35,9,63622.15223810284,1,1,0,55338.15653631245,0
386,15422515,Customer_385,706,France,Female,65,7,110150.1587318622,2,1,0,141974.8996994401,0
387,15668234,Customer_386,847,Spain,Female,24,6,0.0,1,1,0,112330.79459182701,0
388,15378480,Customer_387,765,France,Female,74,0,142130.28693720236,1,1,0,20170.024371267467,0
389,15032711,Customer_388,800,Germany,Female,34,0,0.0,2,1,0,166888.97554204465,1
390,15791971,Customer_389,352,France,Female,20,0,0.0,1,0,1,120705.10957880842,0
391,15501157,Customer_390,563,Germany,Female,39,1,12164.234675952885,1,1,0,56474.48039759392,0
392,15184423,Customer_391,691,Spain,Male,32,9,231884.94809184456,1,1,1,79812.06380395852,0
393,15978771,Customer_392,423,Spain,Male,48,1,109227.34100409623,2,0,0,176397.00659161666,1
394,15516349,Customer_393,400,France,Male,53,8,107907.79944140966,2,0,1,65127.458254190766,0
395,15703714,Customer_394,416,France,Male,43,4,0.0,2,0,1,55897.025553782696,0
396,15912495,Customer_395,681,France,Female,65,0,0.0,2,1,1,42120.55034589683,0
397,15657917,Customer_396,442,Germany,Female,31,6,0.0,2,1,0,157589.09369298918,1
398,15824792,Customer_397,525,Germany,Male,34,9,0.0,1,0,0,51064.050020421106,0
399,15737378,Customer_398,494,Germany,Female,26,1,50166.61417208075,2,1,1,94840.77158716292,1
400,15133272,Customer_399,356,France,Male,24,2,61627.02185443619,2,1,0,2011.1933239880018,0
401,15767836,Customer_400,618,Germany,Male,63,3,82847.3396413946,2,1,0,191813.12577315705,0
402,15986001,Customer_401,725,France,Female,44,2,0.0,1,1,0,166635.6660961939,0
403,15702335,Customer_402,671,Spain,Female,45,2,0.0,1,1,0,130549.68428905497,1
404,15807789,Customer_403,353,France,Female,72,8,81934.36617473915,1,1,1,61397.408373933424,0
405,15643409,Customer_404,487,Germany,Female,29,3,53846.55263896985,2,1,1,37526.123859871834,0
406,15077505,Customer_405,580,France,Male,34,7,48208.23942305141,2,0,0,87610.1869460985,0
407,15002869,Customer_406,437,France,Male,26,0,0.0,3,0,1,44737.29138870296,1
408,15781474,Customer_407,366,Germany,Male,61,5,0.0,3,1,1,187393.5609659795,0
409,15454351,Customer_408,401,France,Female,61,0,0.0,2,1,0,146703.14760013457,0
410,15312252,Customer_409,483,Spain,Male,25,4,207718.63424607203,1,0,1,137908.0164918529,0
411,15636584,Customer_410,560,Germany,Male,44,6,178147.35429101973,1,1,1,135744.68417056522,0
412,15618467,Customer_411,674,Germany,Female,59,0,209488.7449026734,1,1,1,153031.56460797097,0
413,15090272,Customer_412,829,France,Female,29,8,36124.462355275,1,1,0,8745.548224461152,1
414,15038467,Customer_413,807,France,Female,54,8,119862.32301430406,4,1,0,51669.241906957715,0
415,15809760,Customer_414,742,Germany,Male,37,5,78748.75292679842,2,1,0,115123.95283352344,0
416,15877844,Customer_415,568,France,Male,18,1,0.0,1,1,0,43687.78253677542,1
417,15480047,Customer_416,554,Germany,Male,26,1,0.0,1,1,0,119978.7038708111,1
418,15659347,Customer_417,560,France,Female,64,8,0.0,2,1,0,191709.39207400897,0
419,15058871,Customer_418,626,France,Male,41,3,37536.95230271759,1,0,1,66444.48052218839,0
420,15939903,Customer_419,373,France,Female,51,5,39783.85840324925,1,1,0,151472.5344499379,0
421,15128391,Customer_420,835,France,Female,53,9,163456.8243630269,2,0,0,86700.34734918294,1
422,15439430,Customer_421,353,France,Male,21,1,0.0,2,1,0,143355.0287062114,0
423,15610704,Customer_422,501,Germany,Male,46,3,194412.33030997295,1,1,1,12683.322223222218,0
424,15856703,Customer_423,792,Spain,Female,40,1,208886.83114784307,1,1,0,72934.51688201584,0
425,15830496,Customer_424,832,France,Female,52,2,0.0,2,1,1,145125.9709846108,0
426,15256687,Customer_425,608,Spain,Female,33,1,228016.61102719564,1,1,0,169192.34626686858,1
427,15725451,Customer_426,673,Germany,Male,25,7,14884.211316029363,1,0,0,83352.0643426453,0
428,15107450,Customer_427,706,Spain,Male,44,4,64338.517139614756,2,1,1,110231.55960471342,0
429,15171890,Customer_428,517,Germany,Female,56,4,0.0,2,0,1,193188.6471093694,0
430,15438741,Customer_429,525,Germany,Female,29,7,0.0,4,1,1,90994.94047421894,0
431,15281974,Customer_430,659,France,Male,61,7,0.0,2,0,1,47161.67697495487,0
432,15934933,Customer_431,640,France,Male,21,6,10095.53050448531,2,0,1,4140.4707295959215,0
433,15400109,Customer_432,828,France,Female,64,4,161647.23807296698,3,0,0,184369.2083148915,1
434,15116381,Customer_433,405,Germany,Male,42,6,16558.959928834352,1,1,1,10880.07644919152,0
435,15473125,Customer_434,457,France,Female,23,0,178078.19552907004,1,0,0,47736.126218668825,0
436,15571621,Customer_435,822,Spain,Male,20,2,194330.02115577972,1,1,0,171310.63833056987,0
437,15134508,Customer_436,645,France,Female,56,2,215839.0830825897,2,1,0,187858.22312294206,1
438,15729650,Customer_437,810,Spain,Female,71,1,137066.42039828346,2,1,1,133104.42458491542,0
439,15862645,Customer_438,673,France,Male,41,5,214026.9787856317,2,1,0,51746.07305363302,0
440,15399111,Customer_439,651,France,Female,38,2,231722.4196077697,1,1,0,53641.58033019346,0
441,15150810,Customer_440,683,France,Female,23,3,137974.92777248647,2,1,1,101087.6435945001,0
442,15292890,Customer_441,490,France,Female,50,2,135787.65289818813,2,0,1,186819.25938399936,0
443,15573665,Customer_442,504,France,Male,25,6,0.0,1,1,0,189356.45997424173,0
444,15965908,Customer_443,611,Spain,Female,50,3,131112.71769406716,1,1,1,86121.68415767213,0
445,15840477,Customer_444,622,France,Female,65,4,195888.20082723963,1,1,0,64236.154933449354,0
446,15360032,Customer_445,769,France,Male,20,6,26159.18212439306,2,0,1,77411.70293878095,0
447,15957294,Customer_446,581,Spain,Female,19,3,118597.74593952368,2,1,1,46725.88710202461,0
448,15369599,Customer_447,590,France,Male,55,5,135756.79095074692,2,1,1,34419.82957240122,0
449,15660960,Customer_448,704,Spain,Male,57,8,0.0,2,0,1,136776.62997022003,0
450,15750020,Customer_449,686,Spain,Male,73,5,139906.25004728325,2,0,0,51975.56015161521,0
451,15879611,Customer_450,838,France,Male,56,4,119358.36971127063,2,1,0,166020.61859060475,0
452,15171836,Customer_451,607,France,Female,56,0,0.0,2,1,1,49466.56914030032,0
453,15729903,Customer_452,598,France,Female,41,7,0.0,1,1,0,110030.00978616979,0
454,15045714,Customer_453,426,Spain,Male,38,4,237945.5567188561,3,1,1,142033.6221532321,0
455,15974339,Customer_454,529,Germany,Female,68,4,109295.28371674984,1,1,1,130532.08885309538,0
456,15627234,Customer_455,415,Germany,Male,35,2,161414.18250550824,2,1,1,22682.906114988124,0
457,15896048,Customer_456,657,Spain,Female,52,9,63203.10442292012,2,1,0,54977.89516643453,0
458,15630271,Customer_457,697,France,Male,28,1,175277.685150046,3,1,0,3318.2238965520296,0
459,15466960,Customer_458,520,Spain,Male,28,0,0.0,1,1,1,118065.2261712196,1
460,15711851,Customer_459,823,Germany,Male,20,8,92136.7225542603,4,0,1,123235.86204637947,0
461,15124123,Customer_460,371,Germany,Female,40,4,93498.51998587408,1,1,0,95139.87422420386,1
462,15936093,Customer_461,716,Spain,Male,18,9,0.0,2,1,0,126816.53673408586,0
463,15305628,Customer_462,456,Germany,Male,40,3,114988.81493800395,2,1,0,170252.19314293747,0
464,15082989,Customer_463,788,France,Male,39,6,0.0,1,0,1,50904.56809407906,0
465,15298356,Customer_464,672,France,Male,59,3,76576.25079586594,1,0,0,107651.64566710778,0
466,15829957,Customer_465,576,France,Female,47,1,240007.077572242,2,1,1,27049.71553709709,0
467,15178274,Customer_466,793,France,Male,19,8,82302.81152339587,4,1,1,46954.69343984999,0
468,15687995,Customer_467,791,Spain,Female,34,7,160457.94156377463,2,0,0,60976.47620360017,0
469,15325352,Customer_468,745,France,Male,58,3,0.0,2,1,0,142375.5210515048,0
470,15820260,Customer_469,565,Germany,Female,67,7,0.0,1,0,0,29404.316286224726,0
471,15411927,Customer_470,418,Germany,Male,37,8,177027.0649518515,2,1,0,139260.7972463301,0
472,15789852,Customer_471,433,France,Female,26,1,0.0,3,1,1,18739.592791456045,0
473,15883184,Customer_472,452,Spain,Male,74,3,181989.73538693838,2,1,1,135935.62039405774,0
474,15131373,Customer_473,388,Spain,Female,28,5,191618.64983085767,2,0,0,156588.0812576306,0
475,15438452,Customer_474,362,Germany,Female,34,6,43189.98841569127,1,1,1,180388.77110362035,0
476,15115294,Customer_475,646,France,Female,31,4,148755.13112280116,2,1,0,165997.26724609357,0
477,15459451,Customer_476,662,France,Male,35,9,203862.23279569147,2,1,0,127896.32847863062,0
478,15971744,Customer_477,530,France,Female,35,9,22083.737084744113,2,1,0,157525.79684763498,0
479,15648307,Customer_478,842,France,Female,61,6,131887.9414025551,1,1,1,143763.8614318726,0
480,15065726,Customer_479,617,Germany,Male,67,3,211560.37245764033,2,1,1,94661.11185247221,0
481,15141564,Customer_480,362,Spain,Male,25,7,238663.05005544025,2,0,0,157371.88841884673,0
482,15377812,Customer_481,469,Germany,Male,46,2,167436.4309489383,2,0,0,1078.9097705605805,0
483,15268246,Customer_482,807,Spain,Male,25,2,88673.31632220928,2,1,1,160854.34551685138,0
484,15705696,Customer_483,702,Germany,Female,43,4,155162.55894235315,2,1,1,184811.44211361217,0
485,15118015,Customer_484,406,France,Female,45,5,16567.20141701551,2,1,1,182729.6069336656,0
486,15740674,Customer_485,389,Spain,Male,25,2,119406.8073821872,1,0,1,199704.49551322652,0
487,15254079,Customer_486,723,France,Female,37,9,0.0,1,1,1,55767.548860505936,0
488,15550929,Customer_487,685,Spain,Male,64,1,18689.70553211783,2,0,1,27370.528636292132,1
489,15689944,Customer_488,477,France,Female,25,4,154776.03199497407,3,0,1,98512.07616410259,0
490,15688105,Customer_489,522,France,Female,31,9,151197.29195993123,1,1,1,68507.03015392706,0
491,15513758,Customer_490,384,Spain,Female,30,5,55521.370905712385,2,0,0,91457.1236078212,0
492,15940597,Customer_491,608,Germany,Female,72,2,146613.45524753857,2,0,1,72576.43748804892,0
493,15983609,Customer_492,725,Spain,Male,57,6,108268.06108194534,4,1,0,171005.21222761806,0
494,15365890,Customer_493,354,Spain,Male,34,2,0.0,2,0,0,108535.30111306746,0
495,15445101,Customer_494,567,France,Male,68,1,0.0,2,1,1,158576.75303018946,0
496,15036631,Customer_495,360,Germany,Male,43,9,204482.71061876434,2,1,1,59625.16379227824,0
497,15766577,Customer_496,731,France,Female,23,3,97756.6439854079,2,1,0,78942.97290516035,0
498,15072991,Customer_497,676,Germany,Male,34,2,0.0,2,1,1,57282.205390823845,0
499,15004014,Customer_498,466,Spain,Female,21,6,28377.53263566694,2,0,1,194284.78015671426,0
500,15273237,Customer_499,533,France,Female,42,7,0.0,2,1,1,89086.9592032036,0
501,15018070,Customer_500,743,Germany,Male,24,2,106640.80517126778,1,1,1,81950.73151165847,0
502,15822209,Customer_501,711,Germany,Male,34,5,0.0,2,0,0,167966.0991953727,0
503,15056958,Customer_502,465,France,Male,39,0,115910.72296264673,2,1,0,151413.71199775557,1
504,15082074,Customer_503,511,Spain,Female,71,4,166573.50601529566,1,0,0,184063.11525235776,0
505,15535017,Customer_504,416,Germany,Female,45,1,147773.1269177961,3,1,1,150865.30913822755,0
506,15755073,Customer_505,549,Spain,Male,67,0,135051.4380313583,2,1,1,69415.6285920148,0
507,15176089,Customer_506,380,France,Male,23,6,0.0,2,1,0,60368.73700699762,0
508,15197392,Customer_507,424,France,Male,47,9,57080.055743719626,2,1,1,136912.09280177797,1
509,15158823,Customer_508,586,Germany,Female,27,3,216457.31596157586,1,1,1,25938.34088761046,0
510,15630152,Customer_509,676,France,Male,67,4,0.0,2,1,1,17773.923570948726,0
